follower_id,following_id
9.3885E+17,7.07959E+17
1.27614E+18,9.59199E+17
2461775767,1.13744E+18
613799457,286584440
8.70646E+17,1671815870
1.12397E+18,9.18865E+17
7.71809E+17,493833718
52858939,7.6697E+17
7.07959E+17,1.31129E+18
9.59199E+17,398779496
1437468288,4220780714
1.16592E+18,53072539
1.30179E+18,1.30089E+18
1392735704,3370480179
8.73489E+17,93097380
1.13525E+18,1.3093E+18
4852290238,1.00963E+18
7.32854E+17,1.27537E+18
2342950560,8.96422E+17
2876636494,1.06649E+18
2209046617,2377336333
9.47581E+17,1.04022E+18
235773861,284131720
721194602,771332107
1289447864,148562096
2233489905,1.28809E+18
1.21251E+18,49670748
1.05984E+18,115334075
1158333518,721194602
1.32114E+18,1289447864
1.32583E+18,2233489905
8.0585E+17,1.21251E+18
285231596,1.05984E+18
3039073797,1158333518
465521679,1.32114E+18
131801580,1.32583E+18
2355120648,8.0585E+17
233327613,285231596
1.19168E+18,3039073797
7.27257E+17,465521679
2871991354,131801580
7.16268E+17,2355120648
1.33015E+18,233327613
3091804103,1.19168E+18
1.26507E+18,7.27257E+17
3070115817,2871991354
7.30557E+17,7.16268E+17
3343371099,1.33015E+18
7.55819E+17,3091804103
1.16804E+18,1.26507E+18
1.12985E+18,3070115817
1.17471E+18,7.30557E+17
250665788,3343371099
3082252956,7.55819E+17
4127584752,1.16804E+18
1.06719E+18,1.12985E+18
1.26944E+18,1.17471E+18
3064266184,250665788
8.94608E+17,3082252956
1.32116E+18,4127584752
633135943,1.06719E+18
1.30516E+18,1.26944E+18
1.28852E+18,3064266184
1.07307E+18,8.94608E+17
1.33277E+18,1.32116E+18
372089768,633135943
1.26269E+18,1.30516E+18
1626305028,1.28852E+18
65354408,1.07307E+18
9.24038E+17,1.33277E+18
1.32606E+18,372089768
1.25059E+18,1.26269E+18
1.00007E+18,1626305028
178744133,65354408
535745009,9.24038E+17
1.10105E+18,1.32606E+18
1.112E+18,1.25059E+18
8.77703E+17,1.00007E+18
7.05729E+17,178744133
1.02947E+18,535745009
1.04712E+18,1.10105E+18
1.19256E+18,1.112E+18
1.26808E+18,8.77703E+17
9.88168E+17,7.05729E+17
3822110657,1.02947E+18
1.05906E+18,1.04712E+18
149511843,1.19256E+18
9.07604E+17,1.26808E+18
7.66949E+17,9.88168E+17
2576191494,3822110657
8.75922E+17,1.05906E+18
1.31106E+18,149511843
330477755,9.07604E+17
9.07778E+17,7.66949E+17
3105556963,2576191494
290839656,8.75922E+17
1.0446E+18,1.31106E+18
1.09488E+18,330477755
1.12542E+18,9.07778E+17
9.20375E+17,3105556963
4867287309,290839656
1.24996E+18,1.0446E+18
1.1594E+18,1.09488E+18
37488595,1.12542E+18
3031151546,9.20375E+17
9.76827E+17,4867287309
528766381,1.24996E+18
1.30069E+18,1.1594E+18
2274275063,37488595
1.23283E+18,3031151546
8.58355E+17,9.76827E+17
3837382332,528766381
9.89568E+17,1.30069E+18
1.14944E+18,2274275063
518357214,1.23283E+18
7.77928E+17,8.58355E+17
164519895,3837382332
8.94548E+17,9.89568E+17
197640962,1.14944E+18
1.30935E+18,518357214
24093249,7.77928E+17
1.10578E+18,164519895
1.1675E+18,8.94548E+17
1.29033E+18,197640962
2246236177,1.30935E+18
4873629827,24093249
1.2321E+18,1.10578E+18
1.27791E+18,1.1675E+18
1933729152,1.29033E+18
2846405197,2246236177
7.24653E+17,4873629827
1068201848,1.2321E+18
8.772E+17,1.27791E+18
1018389632,1933729152
3279858643,2846405197
1.05536E+18,7.24653E+17
9.55414E+17,1068201848
1.18353E+18,8.772E+17
2577200227,1018389632
1.29904E+18,3279858643
333203167,1.05536E+18
9.04223E+17,9.55414E+17
1.06029E+18,1.18353E+18
3022274645,2577200227
1.26685E+18,1.29904E+18
1.13363E+18,333203167
1.18863E+18,9.04223E+17
1364235170,1.06029E+18
1.19499E+18,3022274645
1.33131E+18,1.26685E+18
1.17217E+18,1.13363E+18
106281307,1.18863E+18
1.12735E+18,1364235170
1.12726E+18,1.19499E+18
2182158463,1.33131E+18
2958999760,1.17217E+18
939224947,106281307
977652854,1.12735E+18
1171455030,1.12726E+18
243227856,2182158463
3334847908,2958999760
1025660382,939224947
854985548,977652854
3774723269,1171455030
152766889,243227856
8.87365E+17,3334847908
1.2685E+18,1025660382
3298724978,854985548
1.2066E+18,3774723269
1.20455E+18,152766889
1.19073E+18,8.87365E+17
1.17755E+18,1.2685E+18
32670485,3298724978
1.23491E+18,1.2066E+18
1.32029E+18,1.20455E+18
1.07582E+18,1.19073E+18
763801604,1.17755E+18
1.32682E+18,32670485
1.1783E+18,1.23491E+18
267270138,1.32029E+18
241694831,1.07582E+18
8.65998E+17,763801604
1.19735E+18,1.32682E+18
9.99884E+17,1.1783E+18
2533993603,267270138
1.31279E+18,241694831
9.43359E+17,8.65998E+17
3604621457,1.19735E+18
1.32965E+18,9.99884E+17
1535046146,2533993603
158930282,1.31279E+18
999700310,9.43359E+17
1.29878E+18,3604621457
4826793224,1.32965E+18
1.32E+18,1535046146
95351170,158930282
1.33208E+18,999700310
1.02866E+18,1.29878E+18
2983201993,4826793224
9.09044E+17,1.32E+18
229664970,95351170
235776743,1.33208E+18
7.5946E+17,1.02866E+18
1.32583E+18,2983201993
1.31352E+18,9.09044E+17
856183543,229664970
1659410040,235776743
1.18156E+18,7.5946E+17
9.01205E+17,1.32583E+18
81668187,1.31352E+18
18158087,856183543
1.13185E+18,1659410040
1.32991E+18,1.18156E+18
1.19619E+18,9.01205E+17
3163236750,81668187
1635128754,18158087
2842507885,1.13185E+18
4277935954,1.32991E+18
2455781876,1.19619E+18
128489901,3163236750
258238151,1635128754
1.2222E+18,2842507885
3279405948,4277935954
3123699243,2455781876
1.33026E+18,128489901
9.34874E+17,258238151
1.31534E+18,1.2222E+18
1.27617E+18,3279405948
1.03173E+18,3123699243
1.00294E+18,1.33026E+18
1682496764,9.34874E+17
1.14532E+18,1.31534E+18
8.30814E+17,1.27617E+18
7.81392E+17,1.03173E+18
1.31745E+18,1.00294E+18
2584392282,1682496764
1448899764,1.14532E+18
9.76108E+17,8.30814E+17
4886787783,7.81392E+17
1.33269E+18,1.31745E+18
1495502924,2584392282
96716061,1448899764
7.31795E+17,9.76108E+17
1009147154,4886787783
110201200,1.33269E+18
200174809,1495502924
1.01437E+18,96716061
27409670,7.31795E+17
1573692625,1009147154
8.94699E+17,110201200
335865345,200174809
146962486,1.01437E+18
56008081,27409670
18167592,1573692625
1.05507E+18,8.94699E+17
1.04645E+18,335865345
2740851099,146962486
2177551723,56008081
7.64569E+17,18167592
27190419,1.05507E+18
1.06828E+18,1.04645E+18
9.72877E+17,2740851099
2600630148,2177551723
4861623748,7.64569E+17
234519861,27190419
1.0548E+18,1.06828E+18
9.47975E+17,9.72877E+17
111258200,2600630148
433697321,4861623748
1.3081E+18,234519861
74325773,1.0548E+18
2202328507,9.47975E+17
7.75695E+17,111258200
1.12071E+18,433697321
1.32856E+18,1.3081E+18
2867007262,74325773
597434345,2202328507
1.27718E+18,7.75695E+17
19473526,1.12071E+18
1.00764E+18,1.32856E+18
1103964883,2867007262
4811925033,597434345
2780993173,1.27718E+18
1.22504E+18,19473526
3333180814,1.00764E+18
9.95377E+17,1103964883
7.41746E+17,4811925033
1348668511,2780993173
756950222,1.22504E+18
7.41491E+17,3333180814
2954511282,9.95377E+17
2612335900,7.41746E+17
360766524,1348668511
1.09089E+18,756950222
151895642,7.41491E+17
8.0397E+17,2954511282
1.13122E+18,2612335900
1.01392E+18,360766524
1.2864E+18,1.09089E+18
1.32179E+18,151895642
1.02195E+18,8.0397E+17
894535490,1.13122E+18
105503407,1.01392E+18
1.14051E+18,1.2864E+18
8.10486E+17,1.32179E+18
1.27345E+18,1.02195E+18
2226625076,894535490
1.15086E+18,105503407
8.07148E+17,1.14051E+18
600265387,8.10486E+17
2154705692,1.27345E+18
1.24E+18,2226625076
78410075,1.15086E+18
46537966,8.07148E+17
7.48904E+17,600265387
2214263233,2154705692
1594075051,1.24E+18
7.05501E+17,78410075
1.30456E+18,46537966
445994585,7.48904E+17
9.71712E+17,2214263233
1.32397E+18,1594075051
1.17087E+18,7.05501E+17
1.29035E+18,1.30456E+18
2617375850,445994585
1.24985E+18,9.71712E+17
1.09537E+18,1.32397E+18
125997369,1.17087E+18
878649780,1.29035E+18
268670411,2617375850
1.22604E+18,1.24985E+18
1.25188E+18,1.09537E+18
9.52909E+17,125997369
3429510183,878649780
3022513187,268670411
42322497,1.22604E+18
1.33164E+18,1.25188E+18
3238432054,9.52909E+17
1.33307E+18,3429510183
1335781465,3022513187
95968302,42322497
4839588365,1.33164E+18
8.27123E+17,3238432054
3036525989,1.33307E+18
1.10004E+18,1335781465
7.07613E+17,95968302
353074890,4839588365
1.27548E+18,8.27123E+17
1905109700,3036525989
1.27891E+18,1.10004E+18
1.30633E+18,7.07613E+17
7.51843E+17,353074890
7.57176E+17,1.27548E+18
1.28915E+18,1905109700
2936093083,1.27891E+18
7.94825E+17,1.30633E+18
1610741209,7.51843E+17
1.31859E+18,7.57176E+17
1.31101E+18,1.28915E+18
9.14709E+17,2936093083
1.26932E+18,7.94825E+17
8.27284E+17,1610741209
1.30536E+18,1.31859E+18
912494516,1.31101E+18
8.21927E+17,9.14709E+17
714777104,1.26932E+18
3100561185,8.27284E+17
1.235E+18,1.30536E+18
76355191,912494516
2348878033,8.21927E+17
1.20995E+18,714777104
9.54368E+17,3100561185
9.94016E+17,1.235E+18
1.18113E+18,76355191
1.2574E+18,2348878033
1.10486E+18,1.20995E+18
16587350,9.54368E+17
9.52753E+17,9.94016E+17
3099306533,1.18113E+18
1.13843E+18,1.2574E+18
2213904090,1.10486E+18
9.52003E+17,16587350
4193196257,9.52753E+17
190338613,3099306533
270466114,1.13843E+18
3314414004,2213904090
7.76235E+17,9.52003E+17
186914141,4193196257
2891214350,190338613
174934636,270466114
7.61205E+17,3314414004
1.33307E+18,7.76235E+17
392448730,186914141
1.09923E+18,2891214350
1.16636E+18,174934636
444857355,7.61205E+17
1.30358E+18,1.33307E+18
107817903,392448730
1.0631E+18,1.09923E+18
1.33063E+18,1.16636E+18
1.21781E+18,444857355
293892095,1.30358E+18
7.97807E+17,107817903
1.31655E+18,1.0631E+18
369487343,1.33063E+18
2565947280,1.21781E+18
9.42226E+17,293892095
1.01532E+18,7.97807E+17
8.98917E+17,1.31655E+18
720879529,369487343
508029458,2565947280
1.30733E+18,9.42226E+17
7.52439E+17,1.01532E+18
1.03627E+18,8.98917E+17
34947691,720879529
9.57901E+17,508029458
2717211910,1.30733E+18
9.8443E+17,7.52439E+17
1.22912E+18,1.03627E+18
3180931062,34947691
1.33305E+18,9.57901E+17
312742230,2717211910
2173963963,9.8443E+17
3268769600,1.22912E+18
1.11477E+18,3180931062
1.02695E+18,1.33305E+18
576499876,312742230
8.13717E+17,2173963963
9.87582E+17,3268769600
3048858266,1.11477E+18
1.15409E+18,1.02695E+18
9.69084E+17,576499876
7.67657E+17,8.13717E+17
1.27041E+18,9.87582E+17
7.66271E+17,3048858266
3336607498,1.15409E+18
1898246178,9.69084E+17
1.31532E+18,7.67657E+17
300907639,1.27041E+18
2942451837,7.66271E+17
1.0172E+18,3336607498
1.19158E+18,1898246178
399570276,1.31532E+18
1.04113E+18,300907639
7.84502E+17,2942451837
37979634,1.0172E+18
8.85879E+17,1.19158E+18
302041612,399570276
89907746,1.04113E+18
8.53915E+17,7.84502E+17
1.07231E+18,37979634
3232863006,8.85879E+17
1.24168E+18,302041612
3885575968,89907746
2878229774,8.53915E+17
816911372,1.07231E+18
3375928887,3232863006
2270917900,1.24168E+18
2342190877,3885575968
2980930011,2878229774
2735298028,816911372
1.0414E+18,3375928887
1.33286E+18,2270917900
1.31746E+18,2342190877
3956429362,2980930011
398604790,2735298028
21389283,1.0414E+18
591679019,1.33286E+18
389000180,1.31746E+18
1.1303E+18,3956429362
9.38096E+17,398604790
2922653105,21389283
134709087,591679019
123140371,389000180
1.25591E+18,1.1303E+18
3778254080,9.38096E+17
1.19826E+18,2922653105
124336950,134709087
1.18086E+18,123140371
129652477,1.25591E+18
1.17194E+18,3778254080
9.88745E+17,1.19826E+18
1.26506E+18,124336950
206764277,1.18086E+18
3231655058,129652477
1.01346E+18,1.17194E+18
1.12225E+18,9.88745E+17
2495484156,1.26506E+18
1.04597E+18,206764277
2617114045,3231655058
456907408,1.01346E+18
1.26647E+18,1.12225E+18
2172023006,2495484156
1.20889E+18,1.04597E+18
8.22962E+17,2617114045
1664435582,456907408
337141977,1.26647E+18
549589501,2172023006
1.24136E+18,1.20889E+18
2495224441,8.22962E+17
1.33305E+18,1664435582
1.20325E+18,337141977
9.91671E+17,549589501
46387407,1.24136E+18
1.14672E+18,2495224441
8.16978E+17,1.33305E+18
118676618,1.20325E+18
353071878,9.91671E+17
255232309,46387407
222225350,1.14672E+18
221626338,8.16978E+17
321024461,118676618
1.12138E+18,353071878
396837245,255232309
2729938969,222225350
1.28546E+18,221626338
1.12266E+18,321024461
1.02381E+18,1.12138E+18
7.43579E+17,396837245
149925820,2729938969
35480857,1.28546E+18
1.26353E+18,1.12266E+18
185995946,1.02381E+18
9.94635E+17,7.43579E+17
920545122,149925820
9.0708E+17,35480857
3000985198,1.26353E+18
187458178,185995946
155081043,9.94635E+17
1.22814E+18,920545122
1.10338E+18,9.0708E+17
9.78106E+17,3000985198
356684409,187458178
2388345264,155081043
367148460,1.22814E+18
391980489,1.10338E+18
3240704008,9.78106E+17
1.18954E+18,356684409
1.09563E+18,2388345264
729866232,367148460
906307286,391980489
584133867,3240704008
9.63556E+17,1.18954E+18
3643243882,1.09563E+18
3182868101,729866232
1.28551E+18,906307286
1.31301E+18,584133867
2323116398,9.63556E+17
1.28736E+18,3643243882
7.18323E+17,3182868101
3146436817,1.28551E+18
1.19292E+18,1.31301E+18
8.34991E+17,2323116398
592063796,1.28736E+18
9.1143E+17,7.18323E+17
1.04314E+18,3146436817
1.09891E+18,1.19292E+18
2719113615,8.34991E+17
1679910595,592063796
61733948,9.1143E+17
2385709534,1.04314E+18
1.18913E+18,1.09891E+18
20125438,2719113615
1335152436,1679910595
1.19399E+18,61733948
1.21714E+18,2385709534
1.21785E+18,1.18913E+18
7.18486E+17,20125438
260716166,1335152436
537258717,1.19399E+18
1.29141E+18,1.21714E+18
1.3071E+18,1.21785E+18
23363470,7.18486E+17
1165655202,260716166
494986583,537258717
1.30161E+18,1.29141E+18
8.49581E+17,1.3071E+18
8.48393E+17,23363470
1.13845E+18,1165655202
2835157737,494986583
1.31949E+18,1.30161E+18
1.12097E+18,8.49581E+17
2429482727,8.48393E+17
7.78098E+17,1.13845E+18
56874600,2835157737
1.28916E+18,1.31949E+18
47920846,1.12097E+18
8.03444E+17,2429482727
182707532,7.78098E+17
9.40323E+17,56874600
372220402,1.28916E+18
1.29361E+18,47920846
1.31409E+18,8.03444E+17
13075282,182707532
34948888,9.40323E+17
1.20716E+18,372220402
1.07449E+18,1.29361E+18
1.22104E+18,1.31409E+18
1.14542E+18,13075282
1.3028E+18,34948888
1151504646,1.20716E+18
1.27726E+18,1.07449E+18
4830331266,1.22104E+18
2218959174,1.14542E+18
94307636,1.3028E+18
2428826472,1151504646
3230860169,1.27726E+18
273049961,4830331266
7.70951E+17,2218959174
8.56198E+17,94307636
266739563,2428826472
1.32668E+18,3230860169
382739566,273049961
1.32552E+18,7.70951E+17
7.65165E+17,8.56198E+17
1.08502E+18,266739563
180498723,1.32668E+18
7.48079E+17,382739566
2253382320,1.32552E+18
197747310,7.65165E+17
3771643817,1.08502E+18
92955741,180498723
8.93738E+17,7.48079E+17
1.03568E+18,2253382320
1.33302E+18,197747310
1.30235E+18,3771643817
316981020,92955741
1.25875E+18,8.93738E+17
1.27477E+18,1.03568E+18
1.26756E+18,1.33302E+18
7.86925E+17,1.30235E+18
1.21029E+18,316981020
163928198,1.25875E+18
9.93873E+17,1.27477E+18
9.22879E+17,1.26756E+18
1.25461E+18,7.86925E+17
1850233554,1.21029E+18
1.08009E+18,163928198
1.06653E+18,9.93873E+17
9.42156E+17,9.22879E+17
217778728,1.25461E+18
2575162909,1850233554
7.90977E+17,1.08009E+18
1.06274E+18,1.06653E+18
1.30295E+18,9.42156E+17
750167402,217778728
1.12865E+18,2575162909
1.33122E+18,7.90977E+17
7.18441E+17,1.06274E+18
1.22175E+18,1.30295E+18
512795887,750167402
1.18679E+18,1.12865E+18
1.33021E+18,1.33122E+18
1.31151E+18,7.18441E+17
759235040,1.22175E+18
1.01211E+18,512795887
2772719962,1.18679E+18
1.25991E+18,1.33021E+18
3004637409,1.31151E+18
3158974341,759235040
8.28237E+17,1.01211E+18
148356086,2772719962
336373382,1.25991E+18
434276158,3004637409
62798089,3158974341
9.43983E+17,8.28237E+17
1.14094E+18,148356086
561064227,336373382
7.82002E+17,434276158
1.28901E+18,62798089
1.33161E+18,9.43983E+17
1604301788,1.14094E+18
1.3249E+18,561064227
2412978855,7.82002E+17
43571041,1.28901E+18
1.12737E+18,1.33161E+18
1392878804,1604301788
367941118,1.3249E+18
1.32175E+18,2412978855
1.2762E+18,43571041
2593752634,1.12737E+18
1719528584,1392878804
302530437,367941118
7.15048E+17,1.32175E+18
1.33305E+18,1.2762E+18
91308604,2593752634
1.28263E+18,1719528584
2155227048,302530437
2248577551,7.15048E+17
9.85855E+17,1.33305E+18
1.11891E+18,91308604
8.72378E+17,1.28263E+18
3650751201,2155227048
1.14721E+18,2248577551
1.27809E+18,9.85855E+17
1687493346,1.11891E+18
3305015360,8.72378E+17
1.14734E+18,3650751201
9.88396E+17,1.14721E+18
1.08665E+18,1.27809E+18
1.25603E+18,1687493346
3073763955,3305015360
1.16137E+18,1.14734E+18
43478468,9.88396E+17
7.76562E+17,1.08665E+18
3700082123,1.25603E+18
1.33305E+18,3073763955
1.18368E+18,1.16137E+18
1.13231E+18,43478468
7.15938E+17,7.76562E+17
128823884,3700082123
4188479488,1.33305E+18
1.04501E+18,1.18368E+18
7.71874E+17,1.13231E+18
1.30338E+18,7.15938E+17
553822787,128823884
9.31147E+17,4188479488
7.00456E+17,1.04501E+18
1.29045E+18,7.71874E+17
2805914559,1.30338E+18
1.0464E+18,553822787
1.2436E+18,9.31147E+17
376294779,7.00456E+17
45521162,1.29045E+18
59083400,2805914559
124615309,1.0464E+18
976325558,1.2436E+18
204947005,376294779
29440560,45521162
17601326,59083400
445932480,124615309
1286791249,976325558
8.28181E+17,204947005
3319435535,29440560
9.90632E+17,17601326
293483638,445932480
128916643,1286791249
1.11779E+18,8.28181E+17
1.12613E+18,3319435535
4846663961,9.90632E+17
555451987,293483638
14279399,128916643
1474919748,1.11779E+18
1.28183E+18,1.12613E+18
580353731,4846663961
3252228648,555451987
3579012436,14279399
9.90634E+17,1474919748
3633207556,1.28183E+18
8.16977E+17,580353731
1.18595E+18,3252228648
1.19898E+18,3579012436
9.49061E+17,9.90634E+17
584125963,3633207556
1.119E+18,8.16977E+17
1942047332,1.18595E+18
1.30007E+18,1.19898E+18
1.10878E+18,9.49061E+17
8.93902E+17,584125963
165207263,1.119E+18
274987996,1942047332
7.25048E+17,1.30007E+18
103287164,1.10878E+18
9.92165E+17,8.93902E+17
699723,165207263
3269510738,274987996
149807641,7.25048E+17
2274316903,103287164
957866418,9.92165E+17
381521881,699723
3318501718,3269510738
50582197,149807641
93694409,2274316903
9.80988E+17,957866418
1.24243E+18,381521881
1.2308E+18,3318501718
3236790704,50582197
9.77614E+17,93694409
2795633347,9.80988E+17
1.12896E+18,1.24243E+18
1.33109E+18,1.2308E+18
4863031389,3236790704
1640910954,9.77614E+17
48009845,2795633347
2751206161,1.12896E+18
8.95572E+17,1.33109E+18
52527048,4863031389
1535123317,1640910954
82648751,48009845
1.24212E+18,2751206161
7.93066E+17,8.95572E+17
70972805,52527048
414098866,1535123317
1.20694E+18,82648751
402788100,1.24212E+18
4624682543,7.93066E+17
9.32884E+17,70972805
714875010,414098866
1119424476,1.20694E+18
3258416830,402788100
84176739,4624682543
118747925,9.32884E+17
833487462,714875010
2938623477,1119424476
1.2665E+18,3258416830
1395116581,84176739
558807693,118747925
2482374144,833487462
553951646,2938623477
402055964,1.2665E+18
1.28473E+18,1395116581
390185665,558807693
956895878,2482374144
1.19169E+18,553951646
1658056933,402055964
1.32458E+18,1.28473E+18
1.25952E+18,390185665
794767506,956895878
1.04373E+18,1.19169E+18
1.32254E+18,1658056933
4881616991,1.32458E+18
2776959788,1.25952E+18
9.5794E+17,794767506
1.20988E+18,1.04373E+18
1.31421E+18,1.32254E+18
1.29641E+18,4881616991
9.30198E+17,2776959788
252410657,9.5794E+17
1.26755E+18,1.20988E+18
9.55943E+17,1.31421E+18
4220780714,771332107
53072539,148562096
1.30089E+18,1.28809E+18
3370480179,49670748
93097380,115334075
1.3093E+18,721194602
1.00963E+18,1289447864
1.27537E+18,2233489905
8.96422E+17,1.21251E+18
1.06649E+18,1.05984E+18
2377336333,1158333518
1.04022E+18,1.32114E+18
284131720,1.32583E+18
771332107,8.0585E+17
148562096,285231596
1.28809E+18,3039073797
49670748,465521679
115334075,131801580
721194602,2355120648
1289447864,233327613
2233489905,1.19168E+18
1.21251E+18,7.27257E+17
1.05984E+18,2871991354
1158333518,7.16268E+17
1.32114E+18,1.33015E+18
1.32583E+18,3091804103
8.0585E+17,1.26507E+18
285231596,3070115817
3039073797,7.30557E+17
465521679,3343371099
131801580,7.55819E+17
2355120648,1.16804E+18
233327613,1.12985E+18
1.19168E+18,1.17471E+18
7.27257E+17,250665788
2871991354,3082252956
7.16268E+17,4127584752
1.33015E+18,1.06719E+18
3091804103,1.26944E+18
1.26507E+18,3064266184
3070115817,8.94608E+17
7.30557E+17,1.32116E+18
3343371099,633135943
7.55819E+17,1.30516E+18
1.16804E+18,1.28852E+18
1.12985E+18,1.07307E+18
1.17471E+18,1.33277E+18
250665788,372089768
3082252956,1.26269E+18
4127584752,1626305028
1.06719E+18,65354408
1.26944E+18,9.24038E+17
3064266184,1.32606E+18
8.94608E+17,1.25059E+18
1.32116E+18,1.00007E+18
633135943,178744133
1.30516E+18,535745009
1.28852E+18,1.10105E+18
1.07307E+18,1.112E+18
1.33277E+18,8.77703E+17
372089768,7.05729E+17
1.26269E+18,1.02947E+18
1626305028,1.04712E+18
65354408,1.19256E+18
9.24038E+17,1.26808E+18
1.32606E+18,9.88168E+17
1.25059E+18,3822110657
1.00007E+18,1.05906E+18
178744133,149511843
535745009,9.07604E+17
1.10105E+18,7.66949E+17
1.112E+18,2576191494
8.77703E+17,8.75922E+17
7.05729E+17,1.31106E+18
1.02947E+18,330477755
1.04712E+18,9.07778E+17
1.19256E+18,3105556963
1.26808E+18,290839656
9.88168E+17,1.0446E+18
3822110657,1.09488E+18
1.05906E+18,1.12542E+18
149511843,9.20375E+17
9.07604E+17,4867287309
7.66949E+17,1.24996E+18
2576191494,1.1594E+18
8.75922E+17,37488595
1.31106E+18,3031151546
330477755,9.76827E+17
9.07778E+17,528766381
3105556963,1.30069E+18
290839656,2274275063
1.0446E+18,1.23283E+18
1.09488E+18,8.58355E+17
1.12542E+18,3837382332
9.20375E+17,9.89568E+17
4867287309,1.14944E+18
1.24996E+18,518357214
1.1594E+18,7.77928E+17
37488595,164519895
3031151546,8.94548E+17
9.76827E+17,197640962
528766381,1.30935E+18
1.30069E+18,24093249
2274275063,1.10578E+18
1.23283E+18,1.1675E+18
8.58355E+17,1.29033E+18
3837382332,2246236177
9.89568E+17,4873629827
1.14944E+18,1.2321E+18
518357214,1.27791E+18
7.77928E+17,1933729152
164519895,2846405197
8.94548E+17,7.24653E+17
197640962,1068201848
1.30935E+18,8.772E+17
24093249,1018389632
1.10578E+18,3279858643
1.1675E+18,1.05536E+18
1.29033E+18,9.55414E+17
2246236177,1.18353E+18
4873629827,2577200227
1.2321E+18,1.29904E+18
1.27791E+18,333203167
1933729152,9.04223E+17
2846405197,1.06029E+18
7.24653E+17,3022274645
1068201848,1.26685E+18
8.772E+17,1.13363E+18
1018389632,1.18863E+18
3279858643,1364235170
1.05536E+18,1.19499E+18
9.55414E+17,1.33131E+18
1.18353E+18,1.17217E+18
2577200227,106281307
1.29904E+18,1.12735E+18
333203167,1.12726E+18
9.04223E+17,2182158463
1.06029E+18,2958999760
3022274645,939224947
1.26685E+18,977652854
1.13363E+18,1171455030
1.18863E+18,243227856
1364235170,3334847908
1.19499E+18,1025660382
1.33131E+18,854985548
1.17217E+18,3774723269
106281307,152766889
1.12735E+18,8.87365E+17
1.12726E+18,1.2685E+18
2182158463,3298724978
2958999760,1.2066E+18
939224947,1.20455E+18
977652854,1.19073E+18
1171455030,1.17755E+18
243227856,32670485
3334847908,1.23491E+18
1025660382,1.32029E+18
854985548,1.07582E+18
3774723269,763801604
152766889,1.32682E+18
8.87365E+17,1.1783E+18
1.2685E+18,267270138
3298724978,241694831
1.2066E+18,8.65998E+17
1.20455E+18,1.19735E+18
1.19073E+18,9.99884E+17
1.17755E+18,2533993603
32670485,1.31279E+18
1.23491E+18,9.43359E+17
1.32029E+18,3604621457
1.07582E+18,1.32965E+18
763801604,1535046146
1.32682E+18,158930282
1.1783E+18,999700310
267270138,1.29878E+18
241694831,4826793224
8.65998E+17,1.32E+18
1.19735E+18,95351170
9.99884E+17,1.33208E+18
2533993603,1.02866E+18
1.31279E+18,2983201993
9.43359E+17,9.09044E+17
3604621457,229664970
1.32965E+18,235776743
1535046146,7.5946E+17
158930282,1.32583E+18
999700310,1.31352E+18
1.29878E+18,856183543
4826793224,1659410040
1.32E+18,1.18156E+18
95351170,9.01205E+17
1.33208E+18,81668187
1.02866E+18,18158087
2983201993,1.13185E+18
9.09044E+17,1.32991E+18
229664970,1.19619E+18
235776743,3163236750
7.5946E+17,1635128754
1.32583E+18,2842507885
1.31352E+18,4277935954
856183543,2455781876
1659410040,128489901
1.18156E+18,258238151
9.01205E+17,1.2222E+18
81668187,3279405948
18158087,3123699243
1.13185E+18,1.33026E+18
1.32991E+18,9.34874E+17
1.19619E+18,1.31534E+18
3163236750,1.27617E+18
1635128754,1.03173E+18
2842507885,1.00294E+18
4277935954,1682496764
2455781876,1.14532E+18
128489901,8.30814E+17
258238151,7.81392E+17
1.2222E+18,1.31745E+18
3279405948,2584392282
3123699243,1448899764
1.33026E+18,9.76108E+17
9.34874E+17,4886787783
1.31534E+18,1.33269E+18
1.27617E+18,1495502924
1.03173E+18,96716061
1.00294E+18,7.31795E+17
1682496764,1009147154
1.14532E+18,110201200
8.30814E+17,200174809
7.81392E+17,1.01437E+18
1.31745E+18,27409670
2584392282,1573692625
1448899764,8.94699E+17
9.76108E+17,335865345
4886787783,146962486
1.33269E+18,56008081
1495502924,18167592
96716061,1.05507E+18
7.31795E+17,1.04645E+18
1009147154,2740851099
110201200,2177551723
200174809,7.64569E+17
1.01437E+18,27190419
27409670,1.06828E+18
1573692625,9.72877E+17
8.94699E+17,2600630148
335865345,4861623748
146962486,234519861
56008081,1.0548E+18
18167592,9.47975E+17
1.05507E+18,111258200
1.04645E+18,433697321
2740851099,1.3081E+18
2177551723,74325773
7.64569E+17,2202328507
27190419,7.75695E+17
1.06828E+18,1.12071E+18
9.72877E+17,1.32856E+18
2600630148,2867007262
4861623748,597434345
234519861,1.27718E+18
1.0548E+18,19473526
9.47975E+17,1.00764E+18
111258200,1103964883
433697321,4811925033
1.3081E+18,2780993173
74325773,1.22504E+18
2202328507,3333180814
7.75695E+17,9.95377E+17
1.12071E+18,7.41746E+17
1.32856E+18,1348668511
2867007262,756950222
597434345,7.41491E+17
1.27718E+18,2954511282
19473526,2612335900
1.00764E+18,360766524
1103964883,1.09089E+18
4811925033,151895642
2780993173,8.0397E+17
1.22504E+18,1.13122E+18
3333180814,1.01392E+18
